qs_rank;country_territory;region;name;description;country;city;latitude;longitude;website;image_url;institution_profile;teaching_languages
326;Wielka Brytania;Europa;Uniwersytet w Leicester;Uniwersytet w Leicester to brytyjski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;;52.621388888;-1.124444444;https://le.ac.uk;http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Leicester%20towers%202010.jpg;ogólny;angielski
801-850;Wielka Brytania;Europa;Uniwersytet De Montfort;Uniwersytet De Montfort to brytyjski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;City of Leicester;52.6298007;-1.1396424;http://www.dmu.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/Hawthorn%20Building2.jpg;ogólny;angielski
609;Wielka Brytania;Europa;Uniwersytet Nottingham Trent;Uniwersytet Nottingham Trent to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Nottinghamshire. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Nottinghamshire;52.9564;-1.15203;https://www.ntu.ac.uk;http://commons.wikimedia.org/wiki/Special:FilePath/Nottingham%20Trent%20University%2C%20Newton%20Campus.jpg;ogólny;angielski
1001-1200;Hiszpania;Europa;Uniwersytet w Murcji;Uniwersytet w Murcji to hiszpański uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Murcia. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Hiszpania;Murcia;38.018305555;-1.17;https://www.um.es/;http://commons.wikimedia.org/wiki/Special:FilePath/Murcia%20University.jpg;ogólny;hiszpański, angielski
1201-1400;Hiszpania;Europa;UCAM Universidad Católica San Antonio de Murcia;UCAM Universidad Católica San Antonio de Murcia to hiszpański uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Guadalupe de Maciascoque. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Hiszpania;Guadalupe de Maciascoque;37.991631212;-1.185196103;https://www.ucam.edu/;;ogólny;hiszpański, angielski
97;Wielka Brytania;Europa;Uniwersytet w Nottingham;Uniwersytet w Nottingham to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Nottingham. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Nottingham;52.938888888;-1.196944444;https://www.nottingham.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/Nottingham%2C%20Trent%20Building.jpg;ogólny;angielski
374;Wielka Brytania;Europa;Uniwersytet Oxford Brookes;Uniwersytet Oxford Brookes to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Oxfordshire. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Oxfordshire;51.754266666;-1.2227;https://www.brookes.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/Oxford%20brookes%20headington%20hill.JPG;ogólny;angielski
225;Wielka Brytania;Europa;Uniwersytet Loughborough;Uniwersytet Loughborough to brytyjski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Loughborough;52.768333333;-1.228611111;https://www.lboro.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/Loughborough%20University%20Entrance.jpg;ogólny;angielski
381;Wielka Brytania;Europa;Uniwersytet w East Anglia;Uniwersytet w East Anglia to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Norfolk. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Norfolk;52.621666666;1.241666666;https://www.uea.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/School%20of%20World%20Art%20Studies.jpg;ogólny;angielski
4;Wielka Brytania;Europa;Uniwersytet Oksfordzki;Uniwersytet Oksfordzki to kolegialny uniwersytet badawczy i najstarsza uczelnia świata anglojęzycznego, z tradycją nauczania sięgającą średniowiecza. Łączy bardzo silne badania w naukach ścisłych, medycynie, humanistyce i naukach społecznych z rozbudowanym systemem college’ów.;Wielka Brytania;Oxford;51.755;-1.255;https://ox.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/1%20oxford%20aerial%20panorama%202016.jpg;ogólny;angielski
1201-1400;Francja;Europa;Uniwersytet w Limoges;Uniwersytet w Limoges to francuski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Francja;;45.826388888;1.258305555;https://unilim.fr;http://commons.wikimedia.org/wiki/Special:FilePath/Services%20centraux%20de%20l%27Universit%C3%A9%20de%20Limoges%20%282%29.JPG;ogólny;francuski, angielski
771-780;Hiszpania;Europa;Uniwersytet Rovira i Virgili;Uniwersytet Rovira i Virgili to hiszpański uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Hiszpania;Province of Tarragona;41.119722222;1.260555555;https://www.urv.cat/;http://commons.wikimedia.org/wiki/Special:FilePath/Rectorat-urv-p.jpg;ogólny;kataloński, angielski
87;Wielka Brytania;Europa;Uniwersytet w Southampton;Uniwersytet w Southampton to brytyjski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;City of Southampton;50.93463;-1.39595;https://southampton.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/HartleyLibraryFront.JPG;ogólny;angielski
1201-1400;Francja;Europa;Uniwersytet Toulouse – Jean Jaurès;Uniwersytet Toulouse – Jean Jaurès to francuski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Francja;;43.57825;1.402416666;http://www.univ-tlse2.fr/;http://commons.wikimedia.org/wiki/Special:FilePath/UT2J%2C%20parc%20central%2C%20vue%20devant%20l%27Arche%20%28Toulouse%29.jpg;ogólny;francuski, angielski
1001-1200;Wielka Brytania;Europa;Uniwersytet Sheffield Hallam;Uniwersytet Sheffield Hallam to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Sheffield. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Sheffield;53.379105;-1.464706;http://www.shu.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/SHU%20buildings.png;ogólny;angielski
92;Wielka Brytania;Europa;Uniwersytet w Sheffield;Uniwersytet w Sheffield to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Sheffield. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Sheffield;53.380722222;-1.488805555;https://www.sheffield.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20Frederick%20Mappin%20Building.jpg;ogólny;angielski
1201-1400;Wielka Brytania;Europa;Uniwersytet w Derby;Uniwersytet w Derby to brytyjski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;City of Derby;52.9388;-1.49648;https://www.derby.ac.uk;http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Derby%20Library.jpg;ogólny;angielski
558;Wielka Brytania;Europa;Uniwersytet Coventry;Uniwersytet Coventry to brytyjski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;;52.408055555;-1.505555555;https://www.coventry.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/Coventry%20University.jpeg;ogólny;angielski
1001-1200;Wielka Brytania;Europa;Uniwersytet Leeds Beckett;Uniwersytet Leeds Beckett to brytyjski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;;53.804166666;-1.549444444;http://www.leedsbeckett.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/LBU%20entrance%20cropped%202015%2001.jpg;ogólny;angielski
86;Wielka Brytania;Europa;Uniwersytet w Leeds;Uniwersytet w Leeds to brytyjski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;;53.807222222;-1.551666666;https://leeds.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/Parkinson%20Building%2C%20Leeds%20University%2C%20England-12Sept2010.jpg;ogólny;angielski
851-900;Francja;Europa;Uniwersytet Nantes;Uniwersytet Nantes to francuski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Francja;;47.237879;-1.554284;https://english.univ-nantes.fr/;http://commons.wikimedia.org/wiki/Special:FilePath/Nantes%20Universit%C3%A9-ch%C3%A2teau%20Tertre.jpg;ogólny;francuski, angielski
74;Wielka Brytania;Europa;Uniwersytet w Warwick;Uniwersytet w Warwick to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Coventry. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Coventry;52.380080555;-1.561930555;http://www.warwick.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/Warwick%20University%20House.jpg;ogólny;angielski
94;Wielka Brytania;Europa;Uniwersytet w Durham;Uniwersytet w Durham to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Durham. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Durham;54.775;-1.575;https://durham.ac.uk;http://commons.wikimedia.org/wiki/Special:FilePath/Durham%20Castle%20Gatehouse%20%28geograph%202907552%29.jpg;ogólny;angielski
550;Wielka Brytania;Europa;Northumbria University;Northumbria University to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Newcastle upon Tyne. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Newcastle upon Tyne;54.9764;-1.608;http://www.northumbria.ac.uk;http://commons.wikimedia.org/wiki/Special:FilePath/Northumbria%20University%20%28geograph%202248224%29.jpg;ogólny;angielski
137;Wielka Brytania;Europa;Uniwersytet w Newcastle;Uniwersytet w Newcastle to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Newcastle upon Tyne. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Newcastle upon Tyne;54.978;-1.615;https://www.ncl.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/Ncle%20Union%202012.jpg;ogólny;angielski
711-720;Francja;Europa;Uniwersytet Rennes 1;Uniwersytet Rennes 1 to francuski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Francja;;48.1179;-1.6379;;http://commons.wikimedia.org/wiki/Special:FilePath/Rennes-Universit%C3%A9%20Rennes%201-%20Entr%C3%A9e%20facult%C3%A9%20d%27%C3%A9conomie.JPG;ogólny;francuski, angielski
511;Wielka Brytania;Europa;Uniwersytet w Bradford;Uniwersytet w Bradford to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Bradford. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Bradford;53.79155;-1.767211111;http://www.brad.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Bradford%20Richmond%2024%20April%202017%2001.jpg;ogólny;angielski
524;Wielka Brytania;Europa;Uniwersytet w Huddersfield;Uniwersytet w Huddersfield to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Huddersfield. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Huddersfield;53.6432;-1.77837;http://hud.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/Queensgate%20Campus%20Top.jpg;ogólny;angielski
395;Wielka Brytania;Europa;Uniwersytet Aston;Uniwersytet Aston to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Birmingham. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Birmingham;52.486;-1.8895;http://www.aston.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/Aston%20Uni%20Lakeside%2001.JPG;ogólny;angielski
801-850;Wielka Brytania;Europa;Uniwersytet Bournemouth;Uniwersytet Bournemouth to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Bournemouth, Christchurch and Poole. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Bournemouth, Christchurch and Poole;50.7432;-1.8969;http://www.bournemouth.ac.uk;http://commons.wikimedia.org/wiki/Special:FilePath/Bournemouth%20Uni%20entrance.jpg;ogólny;angielski
1001-1200;Wielka Brytania;Europa;Uniwersytet Birmingham City;Uniwersytet Birmingham City to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Birmingham. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Birmingham;52.517222222;-1.898055555;https://www.bcu.ac.uk;http://commons.wikimedia.org/wiki/Special:FilePath/Bar%2042%20UCE%20Birmingham.JPG;ogólny;angielski
76;Wielka Brytania;Europa;Uniwersytet w Birmingham;Uniwersytet w Birmingham to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Birmingham. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Birmingham;52.450555555;-1.930555555;https://birmingham.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/Aston%20Webb%20buildings%20in%20snow%2C%20The%20University%20of%20Birmingham%2C%20Dec%202009.jpg;ogólny;angielski
618;Niemcy;Europa;Christian-Albrechts-Universität zu Kiel;Christian-Albrechts-Universität zu Kiel to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Schleswig-Holstein. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Niemcy;Schleswig-Holstein;54.338888888;10.1225;https://www.uni-kiel.de/de/;http://commons.wikimedia.org/wiki/Special:FilePath/Olshausenstrasse%20Kiel%20Zugang%20Uni.jpg;ogólny;niemiecki, angielski
131;Dania;Europa;Uniwersytet w Aarhus;Uniwersytet w Aarhus to duński uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Dania;Aarhus Municipality;56.170555555;10.201111111;https://www.au.dk/;http://commons.wikimedia.org/wiki/Special:FilePath/IMF%20AU.jpg;ogólny;duński, angielski
